isbn,titulo,Autor,precio,link,categoria
9789563255171,El Silencio De Los Malditos,"PINTO, CARLOS",9600,https://www.antartica.cl/el-silencio-de-los-malditos-9789563255171.html,Literatura
9788497944687,Asi Hablo Zaratustra. El Anticristo,"NIETZSCHE, FRIEDRICH",13592,https://www.antartica.cl/asi-hablo-zaratustra-el-anticristo-9788497944687.html,Literatura
9788497944724,Cuentos Extraordinarios De Edgar Allan Poe,"POE, EDGAR ALLAN",15291,https://www.antartica.cl/cuentos-extraordinarios-de-edgar-allan-poe-9788497944724.html,Literatura
9789569635694,Capitalismo,"VON WOLFERSDORFF, JEANNETTE",14400,https://www.antartica.cl/capitalismo-9789569635694.html,Literatura
9789566145202,La Fragilidad De Un Corazon Bajo La Lluvia,"MARTINEZ, MARIA",21900,https://www.antartica.cl/la-fragilidad-de-un-corazon-bajo-la-lluvia-9789566145202.html,Literatura
9789566205203,La Vida Es Eterna: Biografía de Víctor Jara,"AMOROS, MARIO",17600,https://www.antartica.cl/la-vida-es-eterna-9789566205203.html,Literatura
9789566180241,Orgullo Y Prejuicio,"AUSTEN, JANE",13900,https://www.antartica.cl/orgullo-y-prejuicio-9789566180241.html,Literatura
9789566180142,Una Habitacion Propia,"WOOLF, VIRGINIA",10900,https://www.antartica.cl/una-habitacion-propia-9789566180142.html,Literatura
9788491055181,Anna Karenina (Edicion Conmemorativa),"TOLSTOI, LIEV NIKOLAIEVICH",19000,https://www.antartica.cl/anna-karenina-edicion-conmemorativa-9788491055181.html,Literatura
9789563473360,La Casa De Riverton,"MORTON, KATE",22000,https://www.antartica.cl/la-casa-de-riverton-9789563473360.html,Literatura
9789566205289,El Padrino,"PUZO, MARIO",12800,https://www.antartica.cl/el-padrino-9789566205289.html,Literatura
9789566205487,Allende. Una Novela En Cinco Actos,"TROMBEN, CARLOS",9900,https://www.antartica.cl/allende-una-novela-en-cinco-actos-9789566205487.html,Literatura
9788419283139,Un Mundo De Ensueño,"SPARKS, NICHOLAS",10450,https://www.antartica.cl/un-mundo-de-ensueno-9788419283139.html,Literatura
9789564085395,9 De Noviembre,"HOOVER, COLLEEN",20900,https://www.antartica.cl/9-de-noviembre-9789564085395.html,Literatura
9789569998263,Mujeres En La Historia De Chile,"HUIDOBRO SALAZAR, MARIA GABRIELA",25000,https://www.antartica.cl/mujeres-en-la-historia-de-chile-9789569998263.html,Literatura
9789566267331,La Muerte Viene Estilando,"MONTERO, ANDRES",14900,https://www.antartica.cl/la-muerte-viene-estilando-9789566267331.html,Literatura
9789566393023,Tentacion Tomo I,"CIPRIANO, KARLA",15200,https://www.antartica.cl/tentacion-tomo-i-9789566393023.html,Literatura
9789566129806,Desde Aqui A Lo Desconocido,"PRESLEY, LISA MARIE",10450,https://www.antartica.cl/desde-aqui-a-lo-desconocido-9789566129806.html,Literatura
9786287513075,El Mesias De Dune (Dune #2),"HERBERT, FRANK",12000,https://www.antartica.cl/el-mesias-de-dune-dune-2-9786287513075.html,Literatura
9789566190523,El Triangulo Del Cerro Moreno,"RIQUELME BECERRA, HUGO",15200,https://www.antartica.cl/el-triangulo-del-cerro-moreno-9789566190523.html,Literatura
9788410299894,Para Hechizar A Un Cazador,"LAMBERTI, LUCIANO",20000,https://www.antartica.cl/para-hechizar-a-un-cazador-9788410299894.html,Literatura
9788433929679,"La Proxima Vez Que Te Vea, Te Mato","FLORES, PAULINA",22000,https://www.antartica.cl/la-proxima-vez-que-te-vea-te-mato-9788433929679.html,Literatura
9788439745358,Cien Años De Soledad,"GARCIA MARQUEZ, GABRIEL",24000,https://www.antartica.cl/cien-anos-de-soledad-9788439745358.html,Literatura
9788466351119,La Hermana Luna (Las Siete Hermanas #5),"RILEY, LUCINDA",15000,https://www.antartica.cl/la-hermana-luna-las-siete-hermanas-5-9788466351119.html,Literatura
9789564086958,La Esposa Del Mercader,"JACOBS, ANNE",21900,https://www.antartica.cl/la-esposa-del-mercader-9789564086958.html,Literatura
9789871941308,Nunca Te Pares. Autobiografia Del Fundador De Nike,"KNIGHT, PHIL",18000,https://www.antartica.cl/nunca-te-pares-autobiografia-del-fundador-de-nike-9789871941308.html,Literatura
9789504987895,Yo Soy El Viento (La Casa Neville #3),"BONELLI, FLORENCIA",26900,https://www.antartica.cl/yo-soy-el-viento-la-casa-neville-3-9789504987895.html,Literatura
9789566167181,Un Corazon Entre Tu Y Yo (Las Guerreras Maxwell #6),"MAXWELL, MEGAN",23900,https://www.antartica.cl/un-corazon-entre-tu-y-yo-las-guerreras-maxwell-6-9789566167181.html,Literatura
9789564087344,Resolvemos Asesinatos,"OSMAN, RICHARD",23900,https://www.antartica.cl/resolvemos-asesinatos-9789564087344.html,Literatura
9788418509681,Prohibido Enamorarse (Kiss Me #1),"KENNEDY, ELLE",28900,https://www.antartica.cl/prohibido-enamorarse-kiss-me-1-9788418509681.html,Literatura
9788403525313,Las Gemelas De Auschwitz,"MOZES KOR, EVA",17000,https://www.antartica.cl/las-gemelas-de-auschwitz-9788403525313.html,Literatura
9789878002194,Un Futuro Prometedor,"LAMAITRE, PIERRE",22000,https://www.antartica.cl/un-futuro-prometedor-9789878002194.html,Literatura
,,,,,Literatura
9781402724992,The Adventures Of Huckleberry Finn (Classic Starts),"TWAIN, MARK",5000,https://www.antartica.cl/the-adventures-of-huckleberry-finn-classic-starts-9781402724992.html,Literatura
9789566045151,Voyager,"FERNANDEZ, NONA",16000,https://www.antartica.cl/voyager-9789566045151.html,Literatura
9788417244514,Los Mejores Cuentos De Grandes Escritoras,VARIOS AUTORES,5592,https://www.antartica.cl/los-mejores-cuentos-de-grandes-escritoras-9788417244514.html,Literatura
9789566042389,Antologia De Textos Feministas (Lastesis),VARIOS AUTORES,9900,https://www.antartica.cl/antologia-de-textos-feministas-las-tesis-9789566042389.html,Literatura
9789876706445,El Marido De Mi Madrastra,"VENTURINI, AURORA",8195,https://www.antartica.cl/el-marido-de-mi-madrastra-9789876706445.html,Literatura
9789569585807,El Jardin De Los Inocentes,"PINTO, CARLOS",21000,https://www.antartica.cl/el-jardin-de-los-inocentes-9789569585807.html,Literatura
9788433977434,Formas De Volver A Casa (C),"ZAMBRA, ALEJANDRO",14000,https://www.antartica.cl/formas-de-volver-a-casa-c-9788433977434.html,Literatura
9788445010518,Los Cuadernos Lovecraft Nº 03 Las Ratas De Las Paredes,"LOVECRAFT, H. P.",17500,https://www.antartica.cl/los-cuadernos-lovecraft-n-03-las-ratas-de-las-paredes-9788445010518.html,Literatura
9789569963377,El Tatuador De Auschwitz,"MORRIS, HEATHER",12900,https://www.antartica.cl/el-tatuador-de-auschwitz-9789569963377.html,Literatura
9789585132139,La Tirania Del Merito,"SANDEL, MICHAEL J.",18000,https://www.antartica.cl/la-tirania-del-merito-9789585132139.html,Literatura
9788418557620,"Yo, Dita Kraus. La Bibliotecaria De Auschwitz","KRAUS, DITA",18000,https://www.antartica.cl/yo-dita-kraus-la-bibliotecaria-de-auschwitz-9788418557620.html,Literatura
9789564080710,El Manual Del Adulto Funcional,"CASTRO, MARIA JOSE",17900,https://www.antartica.cl/el-manual-del-adulto-funcional-9789564080710.html,Literatura
9789566165095,Otra Vez Tu (Saga Tu #1),"KELLEN, ALICE",12900,https://www.antartica.cl/otra-vez-tu-saga-tu-1-9789566165095.html,Literatura
9788417782924,Los Mejores Cuentos Adaptados Al Cine,"KIPLING, RUDYARD",5592,https://www.antartica.cl/los-mejores-cuentos-adaptados-al-cine-9788417782924.html,Literatura
9788417782399,Los Mejores Cuentos Goticos,"DE MAUPASSANT, GUY",8792,https://www.antartica.cl/los-mejores-cuentos-goticos-9788417782399.html,Literatura
9788417477646,H.P. Lovecraft. Narrativa Completa,"LOVECRAFT, H. P.",23992,https://www.antartica.cl/h-p-lovecraft-narrativa-completa-9788417477646.html,Literatura
9789563843200,La Naturaleza Del Deseo,"GUELFENBEIN, CARLA",9900,https://www.antartica.cl/la-naturaleza-del-deseo-9789563843354.html,Literatura
9789566042761,Privacidad Es Poder,"VELIZ, CLARISA",18000,https://www.antartica.cl/privacidad-es-poder-9789566042761.html,Literatura
9789566145202,La Fragilidad De Un Corazon Bajo La Lluvia,"MARTINEZ, MARIA",21900,https://www.antartica.cl/la-fragilidad-de-un-corazon-bajo-la-lluvia-9789566145202.html,Literatura
9789506446253,Las Chicas De Chapel Croft,"TUDOR, C.J.",11550,https://www.antartica.cl/las-chicas-de-chapel-croft-9789506446253.html,Literatura
9789588136332,Mi Lucha Adolf Hitler (B),"HITLER, ADOLF",13900,https://www.antartica.cl/mi-lucha-adolf-hitler-b-9789588136332.html,Literatura
9788497945295,Emma,"AUSTEN, JANE",14392,https://www.antartica.cl/emma-9788497945295.html,Literatura
9789566058458,Limpia,"TRABUCCO ZERAN, ALIA",18000,https://www.antartica.cl/limpia-9789566058458.html,Literatura
9789564082370,Punto Ciego,"HAWKINS, PAULA",15900,https://www.antartica.cl/punto-ciego-9789564082370.html,Literatura
