isbn,titulo,Autor,precio,link,categoria
9788471126344,"Mercados Globales, Quien Se Beneficia?","DOWNING, DAVID",11530,https://www.antartica.cl/mercados-globales-quien-se-beneficia-9788471126344.html,Economia y administracion
9788415848615,Logistica Sanitaria En Catastrofes,"VELA PEÑA, JOSE CARLOS",18990,https://www.antartica.cl/logistica-sanitaria-en-catastrofes-9788415848615.html,Economia y administracion
9789701071298,Las Dos Orillas. Casos De Éxito De Empresas Españolas Y Latinoamerican,WORKMAN,22280,https://www.antartica.cl/las-dos-orillas-casos-de-exito-de-empresas-espanolas-y-latinoamerican-9789701071298.html,Economia y administracion
9789706136343,La Sucesión Del Director Ejecutivo,,11890,https://www.antartica.cl/la-sucesion-del-director-ejecutivo-9789706136343.html,Economia y administracion
9789876295413,La Riqueza Escondida De Las Naciones,"ZUCMAN, GABRIEL",24000,https://www.antartica.cl/la-riqueza-escondida-de-las-naciones-9789876295413.html,Economia y administracion
9788496578449,La Organizacion Del Trabajo. La Gestión Eficaz De Los Recursos Humanos,"PAZ COUSO, RENATA",19900,https://www.antartica.cl/la-organizacion-del-trabajo-la-gestion-eficaz-de-los-recursos-humanos-9788496578449.html,Economia y administracion
9789506414405,La Mujer Y El Trabajo. 90 Ideas Para El Autoempleo,"ALLES, MARTHA",6195,https://www.antartica.cl/la-mujer-y-el-trabajo-90-ideas-para-el-autoempleo-9789506414405.html,Economia y administracion
9789567210190,La Leyenda De Ulda,,5528,https://www.antartica.cl/la-leyenda-de-ulda-9789567210190.html,Economia y administracion
9789682321689,La Era De La Informacion (3 Tomos),"CASTELLS, MANUEL",150000,https://www.antartica.cl/la-era-de-la-informacion-3-tomos-9789682321689.html,Economia y administracion
9789506417208,La Economia Del Cedro. Hay Una Revolucion En Marcha El Desafío Es Defi,"JULIO, CARLOS ALBERTO",19635,https://www.antartica.cl/la-economia-del-cedro-hay-una-revolucion-en-marcha-el-desafio-es-defi-9789506417208.html,Economia y administracion
9789706135490,Inversión Extranjera Directa Y Desarrollo,"MORAN, THEODORE H.",35847,https://www.antartica.cl/inversion-extranjera-directa-y-desarrollo-9789706135490.html,Economia y administracion
