isbn,titulo,Autor,precio,link,categoria
9789877476798,40 Cosas Para Hacer En Casa Con Mi Familia,"GONZALEZ DE LANGARICA, MARIANA",16350,https://www.antartica.cl/40-cosas-para-hacer-en-casa-con-mi-familia-9789877476798.html,Entretencion y manualidades
9789567402939,Pizzi. Creer Lo Imposible,"QUINTEROS, DIEGO",8925,https://www.antartica.cl/pizzi-creer-lo-imposible-9789567402939.html,Entretencion y manualidades
9789502415994,Pelajes Del Caballo,"PREISZ, CARLOS",17325,https://www.antartica.cl/pelajes-del-caballo-9789502415994.html,Entretencion y manualidades
9788467746600,Atlas Ilustrado De La Jardineria (Td),LEXUS EDITORES,26991,https://www.antartica.cl/atlas-ilustrado-de-la-jardineria-td-9788467746600.html,Entretencion y manualidades
9788494524226,El Modelo De Juego Como Pilar De La Preparacion Fisica En El Futbol,"ESTEVEZ, RAUL",21429,https://www.antartica.cl/el-modelo-de-juego-como-pilar-de-la-preparacion-fisica-en-el-futbol-9788494524226.html,Entretencion y manualidades
9783741920820,The Arabian Horse,"BOISELLE, GABRIELE",31500,https://www.antartica.cl/the-arabian-horse-9783741920820.html,Entretencion y manualidades
9789089988911,Prendas De Punto Para La Casa,"BENEDIKTE, HELLE",13400,https://www.antartica.cl/prendas-de-punto-para-la-casa-9789089988911.html,Entretencion y manualidades
9789569203688,Pelota Cosaca,,10000,https://www.antartica.cl/pelota-cosaca-9789569203688.html,Entretencion y manualidades
9789563383706,Marcelo Bielsa. El Día Que Todo Cambió,"MORA OBREGON, LUIS GASTON",13900,https://www.antartica.cl/marcelo-bielsa-el-dia-que-todo-cambio-9789563383706.html,Entretencion y manualidades
9788434210585,Upcycling Book. Objetos Decorativos,,33011,https://www.antartica.cl/upcycling-book-objetos-decorativos-9788434210585.html,Entretencion y manualidades
9789563164749,Rococó. Pasión Por El Bordado (Td),"GANA, CAROLINA",80000,https://www.antartica.cl/rococo-pasion-por-el-bordado-td-9789563164749.html,Entretencion y manualidades
9788417080181,El Yoga De Las Buenas Noches,,9200,https://www.antartica.cl/el-yoga-de-las-buenas-noches-9788417080181.html,Entretencion y manualidades
,,,,,Entretencion y manualidades
9788425229381,Mexico Bordado. De La Tradicion Al Mundo Contemporaneo,ROMERO,37800,https://www.antartica.cl/mexico-bordado-de-la-tradicion-al-mundo-contemporaneo-9788425229381.html,Entretencion y manualidades
9789507883026,Yoga Para Niños (Ilustrado),"MALEH, MARIELA",6250,https://www.antartica.cl/yoga-para-ninos-ilustrado-9789507883026.html,Entretencion y manualidades
9789562585330,Yoga Para Las Luces Y Sombras,"ORSINI, ANTONELLA",12600,https://www.antartica.cl/yoga-para-las-luces-y-sombras-9789562585330.html,Entretencion y manualidades
9788490438534,World Football Records 2017 (Td),FIFA,21700,https://www.antartica.cl/world-football-records-2017-td-9788490438534.html,Entretencion y manualidades
9788490436578,World Football Records 2017 (Td),"HIGUERAS, ALFONSO",18900,https://www.antartica.cl/world-football-records-2017-td-9788490436578.html,Entretencion y manualidades
9788496865303,Veleros Cube Book,EDICIONES LU,5942,https://www.antartica.cl/veleros-cube-book-9788496865303.html,Entretencion y manualidades
